path	age	gender_female	gender_male	if_added
common_voice_pl_20732310.mp3	20	1	0	0
common_voice_pl_20732311.mp3	20	1	0	0
common_voice_pl_20732312.mp3	20	1	0	0
common_voice_pl_20732316.mp3	20	1	0	0
common_voice_pl_20732317.mp3	20	0	1	0
common_voice_pl_20732318.mp3	20	1	0	0
common_voice_pl_20732319.mp3	20	1	0	0
common_voice_pl_20732320.mp3	20	1	0	0
common_voice_pl_20736300.mp3	20	1	0	0
common_voice_pl_20736301.mp3	20	1	0	0
common_voice_pl_20736302.mp3	20	1	0	0
common_voice_pl_20736303.mp3	20	1	0	0
common_voice_pl_20736858.mp3	20	1	0	0
common_voice_pl_20736859.mp3	20	1	0	0
common_voice_pl_20736860.mp3	20	1	0	0
common_voice_pl_20736861.mp3	20	1	0	0
common_voice_pl_20736862.mp3	20	1	0	0
common_voice_pl_20736863.mp3	20	1	0	0
common_voice_pl_20736864.mp3	20	1	0	0
common_voice_pl_20736865.mp3	20	0	1	0
common_voice_pl_20736866.mp3	20	1	0	0
common_voice_pl_20736867.mp3	20	1	0	0
common_voice_pl_20736868.mp3	20	1	0	0
common_voice_pl_20736869.mp3	20	1	0	0
common_voice_pl_20736870.mp3	20	1	0	0
common_voice_pl_20736871.mp3	20	1	0	0
common_voice_pl_20736872.mp3	20	1	0	0
common_voice_pl_20736873.mp3	20	1	0	0
common_voice_pl_20736874.mp3	20	1	0	0
common_voice_pl_20736875.mp3	20	1	0	0
common_voice_pl_20736876.mp3	20	1	0	0
common_voice_pl_20736877.mp3	20	1	0	0
common_voice_pl_20736878.mp3	20	1	0	0
common_voice_pl_20736879.mp3	20	1	0	0
common_voice_pl_20736880.mp3	20	1	0	0
common_voice_pl_20736881.mp3	20	1	0	0
common_voice_pl_20736882.mp3	20	1	0	0
common_voice_pl_20736883.mp3	20	1	0	0
common_voice_pl_20736884.mp3	20	1	0	0
common_voice_pl_20736885.mp3	20	1	0	0
common_voice_pl_20736886.mp3	20	1	0	0
common_voice_pl_20736887.mp3	20	1	0	0
common_voice_pl_20736888.mp3	20	1	0	0
common_voice_pl_20736889.mp3	20	1	0	0
common_voice_pl_20736890.mp3	20	1	0	0
common_voice_pl_20736892.mp3	20	1	0	0
common_voice_pl_20736893.mp3	20	1	0	0
common_voice_pl_20736894.mp3	20	1	0	0
common_voice_pl_20736895.mp3	20	1	0	0
common_voice_pl_20736896.mp3	20	1	0	0
common_voice_pl_20736897.mp3	20	1	0	0
common_voice_pl_20736898.mp3	20	1	0	0
common_voice_pl_20736899.mp3	20	1	0	0
common_voice_pl_20736900.mp3	20	1	0	0
common_voice_pl_20736901.mp3	20	1	0	0
common_voice_pl_20736902.mp3	20	1	0	0
common_voice_pl_20736903.mp3	20	1	0	0
common_voice_pl_20736904.mp3	20	1	0	0
common_voice_pl_20736905.mp3	20	1	0	0
common_voice_pl_20736906.mp3	20	1	0	0
common_voice_pl_20736907.mp3	20	1	0	0
common_voice_pl_20736913.mp3	20	0	1	0
common_voice_pl_20736914.mp3	20	1	0	0
common_voice_pl_20736915.mp3	20	1	0	0
common_voice_pl_20736916.mp3	20	1	0	0
common_voice_pl_20736917.mp3	20	1	0	0
common_voice_pl_20736918.mp3	20	1	0	0
common_voice_pl_20736919.mp3	20	1	0	0
common_voice_pl_20736920.mp3	20	1	0	0
common_voice_pl_20736921.mp3	20	1	0	0
common_voice_pl_20736922.mp3	20	1	0	0
common_voice_pl_20736923.mp3	20	1	0	0
common_voice_pl_20736924.mp3	20	1	0	0
common_voice_pl_20736925.mp3	20	1	0	0
common_voice_pl_20736926.mp3	20	1	0	0
common_voice_pl_20736927.mp3	20	1	0	0
common_voice_pl_20747633.mp3	20	0	1	0
common_voice_pl_20747634.mp3	20	0	1	0
common_voice_pl_20747635.mp3	20	0	1	0
common_voice_pl_20747636.mp3	20	0	1	0
common_voice_pl_20747637.mp3	20	1	0	0
common_voice_pl_20747643.mp3	20	1	0	0
common_voice_pl_20747644.mp3	20	1	0	0
common_voice_pl_20747645.mp3	20	1	0	0
common_voice_pl_20747648.mp3	20	0	1	0
common_voice_pl_20747650.mp3	20	1	0	0
common_voice_pl_20747658.mp3	20	0	1	0
common_voice_pl_20747659.mp3	20	1	0	0
common_voice_pl_20747660.mp3	20	1	0	0
common_voice_pl_20747661.mp3	20	1	0	0
common_voice_pl_20747662.mp3	20	1	0	0
common_voice_pl_20747673.mp3	20	0	1	0
common_voice_pl_20747674.mp3	20	1	0	0
common_voice_pl_20747675.mp3	20	1	0	0
common_voice_pl_20747676.mp3	20	1	0	0
common_voice_pl_20747677.mp3	20	1	0	0
common_voice_pl_20747678.mp3	20	1	0	0
common_voice_pl_20747679.mp3	20	0	1	0
common_voice_pl_20747680.mp3	20	1	0	0
common_voice_pl_20747682.mp3	20	1	0	0
common_voice_pl_20747693.mp3	20	1	0	0
common_voice_pl_20747694.mp3	20	1	0	0
common_voice_pl_20747695.mp3	20	1	0	0
common_voice_pl_20747696.mp3	20	1	0	0
common_voice_pl_20747697.mp3	20	1	0	0
common_voice_pl_20747700.mp3	20	1	0	0
common_voice_pl_20747703.mp3	20	1	0	0
common_voice_pl_20747705.mp3	20	1	0	0
common_voice_pl_20747706.mp3	20	1	0	0
common_voice_pl_20747707.mp3	20	1	0	0
common_voice_pl_20747708.mp3	20	1	0	0
common_voice_pl_20747709.mp3	20	1	0	0
common_voice_pl_20747710.mp3	20	1	0	0
common_voice_pl_20747711.mp3	20	1	0	0
common_voice_pl_20747712.mp3	20	1	0	0
common_voice_pl_20747718.mp3	20	1	0	0
common_voice_pl_20747719.mp3	20	1	0	0
common_voice_pl_20747720.mp3	20	1	0	0
common_voice_pl_20747721.mp3	20	1	0	0
common_voice_pl_20747722.mp3	20	1	0	0
common_voice_pl_20747733.mp3	20	0	1	0
common_voice_pl_20747734.mp3	20	0	1	0
common_voice_pl_20747735.mp3	20	0	1	0
common_voice_pl_20747736.mp3	20	1	0	0
common_voice_pl_20747737.mp3	20	1	0	0
common_voice_pl_20747742.mp3	20	1	0	0
common_voice_pl_20747744.mp3	20	1	0	0
common_voice_pl_20747745.mp3	20	1	0	0
common_voice_pl_20747746.mp3	20	1	0	0
common_voice_pl_20747747.mp3	20	1	0	0
common_voice_pl_20747753.mp3	20	1	0	0
common_voice_pl_20747754.mp3	20	1	0	0
common_voice_pl_20747756.mp3	20	1	0	0
common_voice_pl_20747758.mp3	20	1	0	0
common_voice_pl_20747760.mp3	20	0	1	0
common_voice_pl_20752683.mp3	20	1	0	0
common_voice_pl_20752685.mp3	20	1	0	0
common_voice_pl_20752686.mp3	20	1	0	0
common_voice_pl_20752688.mp3	20	1	0	0
common_voice_pl_20752689.mp3	20	1	0	0
common_voice_pl_20752708.mp3	20	0	1	0
common_voice_pl_20752709.mp3	20	1	0	0
common_voice_pl_20752710.mp3	20	1	0	0
common_voice_pl_20752711.mp3	20	1	0	0
common_voice_pl_20752712.mp3	20	1	0	0
common_voice_pl_20752733.mp3	20	1	0	0
common_voice_pl_20752734.mp3	20	1	0	0
common_voice_pl_20752735.mp3	20	1	0	0
common_voice_pl_20752736.mp3	20	1	0	0
common_voice_pl_20752738.mp3	20	1	0	0
common_voice_pl_20752753.mp3	20	1	0	0
common_voice_pl_20752755.mp3	20	1	0	0
common_voice_pl_20752758.mp3	20	1	0	0
common_voice_pl_20752762.mp3	20	1	0	0
common_voice_pl_20752771.mp3	20	1	0	0
common_voice_pl_20752773.mp3	20	1	0	0
common_voice_pl_20752793.mp3	20	1	0	0
common_voice_pl_20752796.mp3	20	1	0	0
common_voice_pl_20752797.mp3	20	1	0	0
common_voice_pl_20752798.mp3	20	1	0	0
common_voice_pl_20752799.mp3	20	1	0	0
common_voice_pl_20752800.mp3	20	1	0	0
common_voice_pl_20752801.mp3	20	1	0	0
common_voice_pl_20752802.mp3	20	1	0	0
common_voice_pl_20752808.mp3	20	1	0	0
common_voice_pl_20752809.mp3	20	1	0	0
common_voice_pl_20752810.mp3	20	1	0	0
common_voice_pl_20752811.mp3	20	1	0	0
common_voice_pl_20752813.mp3	20	1	0	0
common_voice_pl_20752818.mp3	20	1	0	0
common_voice_pl_20752819.mp3	20	1	0	0
common_voice_pl_20752820.mp3	20	1	0	0
common_voice_pl_20752821.mp3	20	1	0	0
common_voice_pl_20752822.mp3	20	1	0	0
common_voice_pl_20752828.mp3	20	1	0	0
common_voice_pl_20752829.mp3	20	0	1	0
common_voice_pl_20752830.mp3	20	1	0	0
common_voice_pl_20752831.mp3	20	1	0	0
common_voice_pl_20752832.mp3	20	1	0	0
common_voice_pl_20752843.mp3	20	1	0	0
common_voice_pl_20752844.mp3	20	1	0	0
common_voice_pl_20752845.mp3	20	1	0	0
common_voice_pl_20752846.mp3	20	1	0	0
common_voice_pl_20752847.mp3	20	1	0	0
common_voice_pl_20752858.mp3	20	1	0	0
common_voice_pl_20752859.mp3	20	1	0	0
common_voice_pl_20752860.mp3	20	1	0	0
common_voice_pl_20752861.mp3	20	1	0	0
common_voice_pl_20752862.mp3	20	1	0	0
common_voice_pl_20752873.mp3	20	1	0	0
common_voice_pl_20752874.mp3	20	1	0	0
common_voice_pl_20752875.mp3	20	1	0	0
common_voice_pl_20752876.mp3	20	1	0	0
common_voice_pl_20752878.mp3	20	1	0	0
common_voice_pl_20910653.mp3	20	0	1	1
common_voice_pl_20910654.mp3	20	0	1	1
common_voice_pl_20910655.mp3	20	0	1	1
common_voice_pl_20910656.mp3	20	0	1	1
common_voice_pl_20910657.mp3	20	0	1	1
common_voice_pl_20910658.mp3	20	0	1	1
common_voice_pl_20910659.mp3	20	0	1	0
common_voice_pl_20910660.mp3	20	0	1	0
common_voice_pl_20910661.mp3	20	0	1	0
common_voice_pl_20910662.mp3	20	0	1	0
common_voice_pl_20910663.mp3	20	0	1	0
common_voice_pl_20910664.mp3	20	0	1	0
common_voice_pl_20910665.mp3	20	0	1	0
common_voice_pl_20910666.mp3	20	0	1	0
common_voice_pl_20910667.mp3	20	0	1	0
common_voice_pl_20910668.mp3	20	0	1	0
common_voice_pl_20910669.mp3	20	0	1	0
common_voice_pl_20910670.mp3	20	0	1	0
common_voice_pl_20910671.mp3	20	0	1	0
common_voice_pl_20910672.mp3	20	0	1	0
common_voice_pl_20916030.mp3	20	0	1	0
common_voice_pl_20916031.mp3	20	0	1	0
common_voice_pl_20916032.mp3	20	0	1	0
common_voice_pl_20916033.mp3	20	0	1	0
common_voice_pl_20916034.mp3	20	0	1	0
common_voice_pl_20916035.mp3	20	0	1	0
common_voice_pl_20916036.mp3	20	0	1	0
common_voice_pl_20916037.mp3	20	0	1	0
common_voice_pl_20916038.mp3	20	0	1	0
common_voice_pl_20916039.mp3	20	0	1	0
common_voice_pl_20916043.mp3	20	0	1	0
common_voice_pl_20916044.mp3	20	0	1	0
common_voice_pl_20916045.mp3	20	0	1	0
common_voice_pl_20916046.mp3	20	0	1	0
common_voice_pl_20916048.mp3	20	0	1	0
common_voice_pl_20919272.mp3	20	0	1	0
common_voice_pl_20919273.mp3	20	0	1	0
common_voice_pl_20919274.mp3	20	0	1	0
common_voice_pl_20919275.mp3	20	0	1	0
common_voice_pl_20919276.mp3	20	0	1	0
common_voice_pl_20919282.mp3	20	0	1	0
common_voice_pl_20919283.mp3	20	0	1	0
common_voice_pl_20919284.mp3	20	0	1	0
common_voice_pl_20919285.mp3	20	0	1	0
common_voice_pl_20919286.mp3	20	0	1	0
common_voice_pl_20919287.mp3	20	0	1	0
common_voice_pl_20919288.mp3	20	0	1	0
common_voice_pl_20919289.mp3	20	0	1	0
common_voice_pl_20919290.mp3	20	0	1	0
common_voice_pl_20919291.mp3	20	0	1	0
common_voice_pl_20919292.mp3	20	0	1	0
common_voice_pl_20919293.mp3	20	0	1	0
common_voice_pl_20919294.mp3	20	0	1	0
common_voice_pl_20919295.mp3	20	0	1	0
common_voice_pl_20919296.mp3	20	0	1	0
common_voice_pl_20919297.mp3	20	0	1	0
common_voice_pl_20919298.mp3	20	0	1	0
common_voice_pl_20919299.mp3	20	0	1	0
common_voice_pl_20919300.mp3	20	0	1	0
common_voice_pl_20919301.mp3	20	0	1	0
common_voice_pl_20919302.mp3	20	0	1	0
common_voice_pl_20919303.mp3	20	0	1	0
common_voice_pl_20919304.mp3	20	0	1	0
common_voice_pl_20919305.mp3	20	0	1	0
common_voice_pl_20919306.mp3	20	0	1	0
common_voice_pl_20919307.mp3	20	0	1	0
common_voice_pl_20919308.mp3	20	0	1	0
common_voice_pl_20919309.mp3	20	0	1	0
common_voice_pl_20919310.mp3	20	0	1	0
common_voice_pl_20919311.mp3	20	0	1	0
common_voice_pl_20919312.mp3	20	0	1	0
common_voice_pl_20919313.mp3	20	0	1	0
common_voice_pl_20919314.mp3	20	0	1	0
common_voice_pl_20919315.mp3	20	0	1	0
common_voice_pl_20919316.mp3	20	0	1	0
common_voice_pl_20919317.mp3	20	0	1	0
common_voice_pl_20919318.mp3	20	0	1	0
common_voice_pl_20919319.mp3	20	0	1	0
common_voice_pl_20919320.mp3	20	0	1	0
common_voice_pl_20919321.mp3	20	0	1	0
common_voice_pl_20919322.mp3	20	0	1	0
common_voice_pl_20919323.mp3	20	0	1	0
common_voice_pl_20919324.mp3	20	0	1	0
common_voice_pl_20919325.mp3	20	0	1	0
common_voice_pl_20919326.mp3	20	0	1	0
common_voice_pl_20919327.mp3	20	0	1	0
common_voice_pl_20919328.mp3	20	0	1	0
common_voice_pl_20919329.mp3	20	0	1	0
common_voice_pl_20919330.mp3	20	0	1	0
common_voice_pl_20919331.mp3	20	0	1	0
common_voice_pl_20919332.mp3	20	0	1	0
common_voice_pl_20919333.mp3	20	0	1	0
common_voice_pl_20919334.mp3	20	0	1	0
common_voice_pl_20919335.mp3	20	0	1	0
common_voice_pl_20919336.mp3	20	0	1	0
common_voice_pl_20921560.mp3	20	0	1	0
common_voice_pl_20921561.mp3	20	0	1	0
common_voice_pl_20921562.mp3	20	0	1	0
common_voice_pl_20921563.mp3	20	0	1	0
common_voice_pl_20921564.mp3	20	0	1	0
common_voice_pl_20921565.mp3	20	0	1	0
common_voice_pl_20921566.mp3	20	0	1	0
common_voice_pl_20921567.mp3	20	0	1	0
common_voice_pl_20921568.mp3	20	0	1	0
common_voice_pl_20921569.mp3	20	0	1	0
common_voice_pl_20928491.mp3	20	0	1	0
common_voice_pl_20928492.mp3	20	0	1	0
common_voice_pl_20928493.mp3	20	0	1	0
common_voice_pl_20928494.mp3	20	0	1	0
common_voice_pl_20928495.mp3	20	0	1	0
common_voice_pl_21097661.mp3	20	0	1	0
common_voice_pl_21097662.mp3	20	0	1	0
common_voice_pl_21097663.mp3	20	0	1	0
common_voice_pl_21097664.mp3	20	0	1	0
common_voice_pl_21097665.mp3	20	0	1	0
common_voice_pl_21098565.mp3	20	0	1	0
common_voice_pl_21098567.mp3	20	0	1	0
common_voice_pl_21098568.mp3	20	0	1	0
common_voice_pl_21098569.mp3	20	0	1	0
common_voice_pl_21098575.mp3	20	0	1	0
common_voice_pl_21098576.mp3	20	0	1	0
common_voice_pl_21098577.mp3	20	0	1	0
common_voice_pl_21098578.mp3	20	0	1	0
common_voice_pl_21098580.mp3	20	0	1	0
common_voice_pl_21098590.mp3	20	0	1	0
common_voice_pl_21098591.mp3	20	0	1	0
common_voice_pl_21098592.mp3	20	0	1	0
common_voice_pl_21098593.mp3	20	0	1	0
common_voice_pl_21098594.mp3	20	0	1	0
common_voice_pl_21098600.mp3	20	0	1	0
common_voice_pl_21098601.mp3	20	0	1	0
common_voice_pl_21098602.mp3	20	0	1	0
common_voice_pl_21098603.mp3	20	0	1	0
common_voice_pl_21098604.mp3	20	0	1	0
common_voice_pl_21098610.mp3	20	0	1	0
common_voice_pl_21098611.mp3	20	0	1	0
common_voice_pl_21098612.mp3	20	0	1	0
common_voice_pl_21098613.mp3	20	0	1	0
common_voice_pl_21098614.mp3	20	0	1	0
common_voice_pl_21098617.mp3	20	0	1	0
common_voice_pl_21098618.mp3	20	0	1	0
common_voice_pl_21098619.mp3	20	0	1	0
common_voice_pl_21098620.mp3	20	0	1	0
common_voice_pl_21098621.mp3	20	0	1	0
common_voice_pl_21098622.mp3	20	0	1	0
common_voice_pl_21098623.mp3	20	0	1	0
common_voice_pl_21098624.mp3	20	0	1	0
common_voice_pl_21098625.mp3	20	0	1	0
common_voice_pl_21098626.mp3	20	0	1	0
common_voice_pl_21098655.mp3	20	0	1	0
common_voice_pl_21098656.mp3	20	0	1	0
common_voice_pl_21098657.mp3	20	0	1	0
common_voice_pl_21098658.mp3	20	0	1	0
common_voice_pl_21098659.mp3	20	0	1	0
common_voice_pl_21098660.mp3	20	0	1	0
common_voice_pl_21098661.mp3	20	0	1	0
common_voice_pl_21098662.mp3	20	0	1	0
common_voice_pl_21098663.mp3	20	0	1	0
common_voice_pl_21098664.mp3	20	0	1	0
common_voice_pl_21098665.mp3	20	0	1	0
common_voice_pl_21098666.mp3	20	0	1	0
common_voice_pl_21098667.mp3	20	0	1	0
common_voice_pl_21098668.mp3	20	0	1	0
common_voice_pl_21098669.mp3	20	0	1	0
common_voice_pl_21098700.mp3	20	0	1	0
common_voice_pl_21098701.mp3	20	0	1	0
common_voice_pl_21098702.mp3	20	0	1	0
common_voice_pl_21098703.mp3	20	0	1	0
common_voice_pl_21098704.mp3	20	0	1	0
common_voice_pl_21113663.mp3	20	0	1	0
common_voice_pl_21113664.mp3	20	0	1	0
common_voice_pl_21113665.mp3	20	0	1	0
common_voice_pl_21113666.mp3	20	0	1	0
common_voice_pl_21113667.mp3	20	0	1	0
common_voice_pl_21113668.mp3	20	0	1	0
common_voice_pl_21113669.mp3	20	0	1	0
common_voice_pl_21113670.mp3	20	0	1	0
common_voice_pl_21113671.mp3	20	0	1	0
common_voice_pl_21113672.mp3	20	0	1	0
common_voice_pl_21330534.mp3	20	0	1	0
common_voice_pl_21330535.mp3	20	0	1	0
common_voice_pl_21330536.mp3	20	0	1	0
common_voice_pl_21330537.mp3	20	0	1	0
common_voice_pl_21330538.mp3	20	0	1	0
common_voice_pl_21330539.mp3	20	0	1	0
common_voice_pl_21330540.mp3	20	0	1	0
common_voice_pl_21330541.mp3	20	0	1	0
common_voice_pl_21330542.mp3	20	0	1	0
common_voice_pl_21330543.mp3	20	0	1	0
common_voice_pl_21330544.mp3	20	0	1	0
common_voice_pl_21330545.mp3	20	0	1	0
common_voice_pl_21330546.mp3	20	0	1	0
common_voice_pl_21330547.mp3	20	0	1	0
common_voice_pl_21330548.mp3	20	0	1	0
common_voice_pl_21330549.mp3	20	0	1	0
common_voice_pl_21330550.mp3	20	0	1	0
common_voice_pl_21330552.mp3	20	0	1	0
common_voice_pl_21330553.mp3	20	0	1	0
common_voice_pl_21330554.mp3	20	0	1	0
common_voice_pl_21330555.mp3	20	0	1	0
common_voice_pl_21330556.mp3	20	0	1	0
common_voice_pl_21330557.mp3	20	0	1	0
common_voice_pl_21330559.mp3	20	0	1	0
common_voice_pl_21330560.mp3	20	0	1	0
common_voice_pl_21330561.mp3	20	0	1	0
common_voice_pl_21330562.mp3	20	0	1	0
common_voice_pl_21330563.mp3	20	0	1	0
common_voice_pl_21330564.mp3	20	0	1	0
common_voice_pl_21330565.mp3	20	0	1	0
common_voice_pl_21330566.mp3	20	0	1	0
common_voice_pl_21330568.mp3	20	0	1	0
common_voice_pl_21330569.mp3	20	0	1	0
common_voice_pl_21330570.mp3	20	0	1	0
common_voice_pl_21330571.mp3	20	0	1	0
common_voice_pl_21330572.mp3	20	0	1	0
common_voice_pl_21330573.mp3	20	0	1	0
common_voice_pl_21330574.mp3	20	0	1	0
common_voice_pl_21330575.mp3	20	0	1	0
common_voice_pl_21330576.mp3	20	0	1	0
common_voice_pl_21330577.mp3	20	0	1	0
common_voice_pl_21330578.mp3	20	0	1	0
common_voice_pl_21330579.mp3	20	0	1	0
common_voice_pl_21330580.mp3	20	0	1	0
common_voice_pl_21330581.mp3	20	0	1	0
common_voice_pl_21330582.mp3	20	0	1	0
common_voice_pl_21330583.mp3	20	0	1	0
common_voice_pl_21330584.mp3	20	0	1	0
common_voice_pl_21330585.mp3	20	0	1	0
common_voice_pl_21330586.mp3	20	0	1	0
common_voice_pl_21330587.mp3	20	0	1	0
common_voice_pl_21330588.mp3	20	0	1	0
common_voice_pl_21330589.mp3	20	0	1	0
common_voice_pl_21330590.mp3	20	0	1	0
common_voice_pl_21330591.mp3	20	0	1	0
common_voice_pl_21330592.mp3	20	0	1	0
common_voice_pl_21330593.mp3	20	0	1	0
common_voice_pl_21330594.mp3	20	0	1	0
common_voice_pl_21330595.mp3	20	0	1	0
common_voice_pl_21330597.mp3	20	0	1	0
common_voice_pl_21330598.mp3	20	0	1	0
common_voice_pl_21330599.mp3	20	0	1	0
common_voice_pl_21330600.mp3	20	0	1	0
common_voice_pl_21330601.mp3	20	0	1	0
common_voice_pl_21330602.mp3	20	0	1	0
common_voice_pl_21330603.mp3	20	0	1	0
common_voice_pl_21351559.mp3	20	0	1	0
common_voice_pl_21351561.mp3	20	0	1	0
common_voice_pl_21351563.mp3	20	0	1	0
common_voice_pl_21351564.mp3	20	0	1	0
common_voice_pl_21351566.mp3	20	0	1	0
common_voice_pl_21352313.mp3	20	0	1	0
common_voice_pl_21352314.mp3	20	0	1	0
common_voice_pl_21352315.mp3	20	0	1	0
common_voice_pl_21352316.mp3	20	0	1	0
common_voice_pl_21352317.mp3	20	0	1	0
common_voice_pl_21352318.mp3	20	0	1	0
common_voice_pl_21352319.mp3	20	0	1	0
common_voice_pl_21352320.mp3	20	0	1	0
common_voice_pl_21352321.mp3	20	0	1	0
common_voice_pl_21352322.mp3	20	0	1	0
common_voice_pl_21352324.mp3	20	0	1	0
common_voice_pl_21352325.mp3	20	0	1	0
common_voice_pl_21352326.mp3	20	0	1	0
common_voice_pl_21352327.mp3	20	0	1	0
common_voice_pl_21352328.mp3	20	0	1	0
common_voice_pl_21352335.mp3	20	0	1	0
common_voice_pl_21352336.mp3	20	0	1	0
common_voice_pl_21352337.mp3	20	0	1	0
common_voice_pl_21352344.mp3	20	0	1	0
common_voice_pl_21352345.mp3	20	0	1	0
common_voice_pl_21352346.mp3	20	0	1	0
common_voice_pl_21352347.mp3	20	0	1	0
common_voice_pl_21352348.mp3	20	0	1	0
common_voice_pl_21352354.mp3	20	0	1	0
common_voice_pl_21352355.mp3	20	0	1	0
common_voice_pl_21352356.mp3	20	0	1	0
common_voice_pl_21352357.mp3	20	0	1	0
common_voice_pl_21352358.mp3	20	0	1	0
common_voice_pl_21352364.mp3	20	0	1	0
common_voice_pl_21352365.mp3	20	0	1	0
common_voice_pl_21352366.mp3	20	0	1	0
common_voice_pl_21352367.mp3	20	0	1	0
common_voice_pl_21352368.mp3	20	0	1	0
common_voice_pl_21352374.mp3	20	0	1	0
common_voice_pl_21352375.mp3	20	0	1	0
common_voice_pl_21352376.mp3	20	0	1	0
common_voice_pl_21352377.mp3	20	0	1	0
common_voice_pl_21352378.mp3	20	0	1	0
common_voice_pl_21352384.mp3	20	0	1	0
common_voice_pl_21352385.mp3	20	0	1	0
common_voice_pl_21352386.mp3	20	0	1	0
common_voice_pl_21352387.mp3	20	0	1	0
common_voice_pl_21352388.mp3	20	0	1	0
common_voice_pl_21352394.mp3	20	0	1	0
common_voice_pl_21352395.mp3	20	0	1	0
common_voice_pl_21352396.mp3	20	0	1	0
common_voice_pl_21352397.mp3	20	0	1	0
common_voice_pl_21352398.mp3	20	0	1	0
common_voice_pl_21352409.mp3	20	0	1	0
common_voice_pl_21352410.mp3	20	0	1	0
common_voice_pl_21352411.mp3	20	0	1	0
common_voice_pl_21352412.mp3	20	0	1	0
common_voice_pl_21352413.mp3	20	0	1	0
common_voice_pl_21352414.mp3	20	0	1	0
common_voice_pl_21352415.mp3	20	0	1	0
common_voice_pl_21352416.mp3	20	0	1	0
common_voice_pl_21352417.mp3	20	0	1	0
common_voice_pl_21352418.mp3	20	0	1	0
common_voice_pl_21352419.mp3	20	0	1	0
common_voice_pl_21352420.mp3	20	0	1	0
common_voice_pl_21352421.mp3	20	0	1	0
common_voice_pl_21352422.mp3	20	0	1	0
common_voice_pl_21352423.mp3	20	0	1	0
common_voice_pl_21388500.mp3	20	0	1	0
common_voice_pl_21388501.mp3	20	0	1	0
common_voice_pl_21388502.mp3	20	0	1	0
common_voice_pl_21388503.mp3	20	0	1	0
common_voice_pl_21388519.mp3	20	0	1	0
common_voice_pl_21555603.mp3	20	0	1	0
common_voice_pl_21555604.mp3	20	0	1	0
common_voice_pl_21555606.mp3	20	0	1	0
common_voice_pl_21555607.mp3	20	0	1	0
common_voice_pl_21555608.mp3	20	0	1	0
common_voice_pl_21555614.mp3	20	0	1	0
common_voice_pl_21555615.mp3	20	0	1	0
common_voice_pl_21555616.mp3	20	0	1	0
common_voice_pl_21555617.mp3	20	0	1	0
common_voice_pl_21555618.mp3	20	0	1	0
common_voice_pl_21641217.mp3	20	0	1	0
common_voice_pl_21641218.mp3	20	0	1	0
common_voice_pl_21641219.mp3	20	0	1	0
common_voice_pl_21641220.mp3	20	0	1	0
common_voice_pl_21641221.mp3	20	0	1	0
common_voice_pl_21641251.mp3	20	0	1	0
common_voice_pl_21641253.mp3	20	0	1	0
common_voice_pl_21641254.mp3	20	0	1	0
common_voice_pl_21641255.mp3	20	0	1	0
common_voice_pl_21641256.mp3	20	0	1	0
common_voice_pl_21641342.mp3	20	0	1	0
common_voice_pl_21641343.mp3	20	0	1	0
common_voice_pl_21641344.mp3	20	0	1	0
common_voice_pl_21641345.mp3	20	0	1	0
common_voice_pl_21641346.mp3	20	0	1	0
common_voice_pl_21641473.mp3	20	0	1	0
common_voice_pl_21641475.mp3	20	0	1	0
common_voice_pl_21641477.mp3	20	0	1	0
common_voice_pl_21641478.mp3	20	0	1	0
common_voice_pl_21641480.mp3	20	0	1	0
common_voice_pl_21641582.mp3	20	0	1	0
common_voice_pl_21641583.mp3	20	0	1	0
common_voice_pl_21641584.mp3	20	0	1	0
common_voice_pl_21641586.mp3	20	0	1	0
common_voice_pl_21641588.mp3	20	0	1	0
common_voice_pl_21642156.mp3	20	0	1	0
common_voice_pl_21642158.mp3	20	0	1	0
common_voice_pl_21642161.mp3	20	0	1	0
common_voice_pl_21686679.mp3	20	0	1	0
common_voice_pl_21686680.mp3	20	0	1	0
common_voice_pl_21686681.mp3	20	0	1	0
common_voice_pl_21686682.mp3	20	0	1	0
common_voice_pl_21686683.mp3	20	0	1	0
common_voice_pl_21686734.mp3	20	0	1	0
common_voice_pl_21686735.mp3	20	0	1	0
common_voice_pl_21686736.mp3	20	0	1	0
common_voice_pl_21686737.mp3	20	0	1	0
common_voice_pl_21686738.mp3	20	0	1	0
common_voice_pl_21924481.mp3	20	0	1	0
common_voice_pl_21924482.mp3	20	0	1	0
common_voice_pl_21924483.mp3	20	0	1	0
common_voice_pl_21924484.mp3	20	0	1	0
common_voice_pl_21924485.mp3	20	0	1	0
common_voice_pl_21924496.mp3	20	0	1	0
common_voice_pl_21924497.mp3	20	0	1	0
common_voice_pl_21924498.mp3	20	0	1	0
common_voice_pl_21924499.mp3	20	0	1	0
common_voice_pl_21924500.mp3	20	0	1	0
common_voice_pl_21924506.mp3	20	0	1	0
common_voice_pl_21924507.mp3	20	0	1	0
common_voice_pl_21924508.mp3	20	0	1	0
common_voice_pl_21924509.mp3	20	0	1	0
common_voice_pl_21924510.mp3	20	0	1	0
common_voice_pl_21924521.mp3	20	0	1	0
common_voice_pl_21924522.mp3	20	0	1	0
common_voice_pl_21924523.mp3	20	0	1	0
common_voice_pl_21924524.mp3	20	0	1	0
common_voice_pl_21924525.mp3	20	0	1	0
common_voice_pl_21924526.mp3	20	0	1	0
common_voice_pl_21924527.mp3	20	0	1	0
